4.479609186280003423e-03,3.197900556012667761e-01,-1.168593700768695781e-03
-1.208845261572953494e-01,7.426889341180089588e-01,-6.134802430713027707e-03
-3.499288915079601936e-01,1.203314131280020405e+00,-7.258018266991701078e-03
-5.686506791685015383e-01,1.587410104750785367e+00,-9.361928106669352434e-03
-7.028441891401070452e-01,1.842035251128911533e+00,-1.444229251370596212e-02
-7.649744208976427817e-01,1.996806131962026498e+00,-3.385978468544023623e-02
-7.893850448692556476e-01,2.090047882678280899e+00,-3.253616678509775595e-02
-8.128867626291594872e-01,2.147906336864386478e+00,-6.366711709103993477e-02
-8.139904344576632811e-01,2.180872208477009799e+00,-2.586151715947239416e-02
-8.142501219467229712e-01,2.202795622871799086e+00,-2.586151715947239416e-02
-8.182103561548835780e-01,2.218678016291888433e+00,-2.586151715947239416e-02
-8.228198090856934099e-01,2.223398413017775521e+00,-2.586151715947239416e-02
-8.295716838012459071e-01,2.222838395770066811e+00,-1.715630079581490497e-01
-8.332722305203468238e-01,2.234398396491967809e+00,-1.842995974094074896e-02
-8.330774649035520563e-01,2.234478397055805754e+00,-1.842995974094074896e-02
-8.295716838012460181e-01,2.240558435114273106e+00,-1.842995974094074896e-02
-8.269098870383839728e-01,2.239358435039335404e+00,-1.842995974094074896e-02
-8.330125430312872448e-01,2.239078433507162735e+00,-1.842995974094074896e-02
-8.298962931625707418e-01,2.241358447203620763e+00,-1.842995974094074896e-02
-8.262606683157347476e-01,2.236478447203503528e+00,-1.842995974094074896e-02
-8.218459810017196832e-01,2.233638424154406277e+00,-1.842995974094074896e-02
-8.278187932500929991e-01,2.236398534191074816e+00,-6.000640312448721758e-01
-8.256114495930854114e-01,2.240518545081230606e+00,-6.000640312448721758e-01
-8.248323871259063411e-01,2.241518556360329928e+00,2.346752247524730883e+00
-8.250920746149661422e-01,2.237838498361468087e+00,2.346752247524730883e+00
-8.245077777645818395e-01,2.236758483043140178e+00,2.346752247524730883e+00
-8.278837151223580326e-01,2.238118507317207850e+00,2.346752247524730883e+00
-8.274941838887683865e-01,2.238038507118796705e+00,2.346752247524730883e+00
-8.232742621915480896e-01,2.234998496367325060e+00,2.346752247524730883e+00
-8.319088712027835619e-01,2.236198528728073676e+00,2.346752247524730883e+00
-8.243130121477870720e-01,2.241678542488954484e+00,2.346752247524730883e+00
-8.237287152974027693e-01,2.239158494196384019e+00,2.346752247524730883e+00
-8.245077777645818395e-01,2.240318521328336310e+00,6.381973571760264363e-01
-8.281434026114177227e-01,2.238118482061462355e+00,6.381973571760264363e-01
-8.328826992867573997e-01,2.237278480482548293e+00,6.381973571760264363e-01
-8.363235585167985153e-01,2.239918495050079894e+00,6.381973571760264363e-01
-8.355444960496194451e-01,2.241318530752527405e+00,6.381973571760264363e-01
-8.243779340200518835e-01,2.239478494505615647e+00,6.381973571760264363e-01
-8.272994182719736189e-01,2.240878520713818212e+00,6.381973571760264363e-01
-8.257412933376153674e-01,2.237798507977864393e+00,6.381973571760264363e-01
-8.347005117101753413e-01,2.235838487192252089e+00,3.955935517376406363e+00
-8.289873869508617155e-01,2.240358551636471240e+00,3.955935517376406363e+00
-8.379466053234218004e-01,2.238358550632435495e+00,3.955935517376406363e+00
-8.407382458308136908e-01,2.240838649813215788e+00,3.955935517376406363e+00
-8.401539489804293881e-01,2.234478188648948205e+00,3.955935517376406363e+00
-8.296366056735111627e-01,2.235878279521926970e+00,3.955935517376406363e+00
-8.228198090856937430e-01,2.233998279447524382e+00,3.955935517376406363e+00
-8.277538713778281876e-01,2.233758272055649474e+00,3.955935517376406363e+00
-8.297664494180408967e-01,2.232758269244110139e+00,3.955935517376406363e+00
-8.294418400567162841e-01,2.237198269285901375e+00,3.955935517376406363e+00
-8.297015275457759742e-01,2.245238270281045168e+00,3.955935517376406363e+00
-8.266501995493243937e-01,2.243278270238126648e+00,3.955935517376406363e+00
-8.200281685783017416e-01,2.244638279033591033e+00,3.955935517376406363e+00
-8.278837151223580326e-01,2.246398384499723289e+00,3.955935517376406363e+00
-8.223653559798391743e-01,2.245038381126736038e+00,3.955935517376406363e+00
-8.308051993742797681e-01,2.244278354613236104e+00,3.955935517376406363e+00
-8.291821525676565940e-01,2.239638352218971562e+00,3.955935517376406363e+00
-8.254816058485556773e-01,2.238358351823770409e+00,3.955935517376406363e+00
-8.358041835386792462e-01,2.238798357092361524e+00,3.955935517376406363e+00
-8.311298087356044917e-01,2.239038362264461401e+00,3.955935517376406363e+00
-8.276889495055633761e-01,2.239598362794774644e+00,3.955935517376406363e+00
-8.336617617539366920e-01,2.239918363749984653e+00,3.955935517376406363e+00
-8.283381682282126013e-01,2.239278358140435632e+00,8.121115942559777423e+00
-8.263255901879998921e-01,2.241798361879701940e+00,8.121115942559777423e+00
-8.291172306953917825e-01,2.233238294870963259e+00,8.121115942559777423e+00
-8.248973089981714857e-01,2.238038296637264946e+00,8.121115942559777423e+00
-8.264554339325298482e-01,2.238598305238046482e+00,8.121115942559777423e+00
-8.247025433813768291e-01,2.240838321518801024e+00,2.738355653759724007e+00
-8.235988715528731463e-01,2.239358296980126006e+00,2.738355653759724007e+00
-8.230794965747536551e-01,2.240438323316829905e+00,2.738355653759724007e+00
-8.303507462684255325e-01,2.240158315314852100e+00,2.738355653759724007e+00
-8.233391840638133452e-01,2.240638315377620593e+00,2.738355653759724007e+00
-8.297664494180412298e-01,2.236238199038929508e+00,2.738355653759724007e+00
-8.289873869508621596e-01,2.236198199038553103e+00,2.738355653759724007e+00
-8.271046526551792955e-01,2.234078197974274982e+00,2.738355653759724007e+00
-8.322334805641085076e-01,2.238518219198255110e+00,2.738355653759724007e+00
-8.317141055859890164e-01,2.238918220551680438e+00,2.738355653759724007e+00
-8.308051993742799901e-01,2.236678215959762905e+00,2.738355653759724007e+00
-8.250271527427014417e-01,2.240958218168265237e+00,2.738355653759724007e+00
-8.319088712027837840e-01,2.245598285773421576e+00,2.738355653759724007e+00
-8.282732463559477898e-01,2.242558278139648476e+00,2.738355653759724007e+00
-8.317141055859890164e-01,2.243078278977151729e+00,2.738355653759724007e+00
-8.309999649910748687e-01,2.242918278649157493e+00,2.738355653759724007e+00
-8.293769181844516947e-01,2.234518272273445127e+00,2.738355653759724007e+00
-8.299612150348359974e-01,2.240078273175430734e+00,2.738355653759724007e+00
-8.354795741773548556e-01,2.238358273170063750e+00,2.738355653759724007e+00
-8.315842618414591714e-01,2.244358388667913928e+00,2.738355653759724007e+00
-8.306753556297501451e-01,2.244438388809394169e+00,2.738355653759724007e+00
-8.291172306953917825e-01,2.243438388429425334e+00,1.403387211769139054e+00
-8.359340272832092023e-01,2.236038385706376808e+00,1.403387211769139054e+00
-8.393099646409853953e-01,2.232518306481436898e+00,1.403387211769139054e+00
-8.388555115351308267e-01,2.239398682632534054e+00,1.403387211769139054e+00
-8.306104337574850005e-01,2.237198573677594560e+00,1.403387211769139054e+00
-8.269748089106490063e-01,2.235918573268325993e+00,1.403387211769139054e+00
-8.215862935126599931e-01,2.238318585835274988e+00,1.403387211769139054e+00
-8.285329338450072578e-01,2.240118662306670672e+00,2.334300277256461165e+00
-8.278837151223580326e-01,2.229238649960525454e+00,2.334300277256461165e+00
-8.285978557172721803e-01,2.234798663750090952e+00,1.925149681940467872e+00
-8.221056684907793732e-01,2.234838663791242297e+00,1.925149681940467872e+00
-8.200281685783017416e-01,2.231878553277520716e+00,1.925149681940467872e+00
